Cód.Município,Município,Despesas Empenhadas,Despesas Liquidadas,Despesas Pagas
251580,Serra Redonda,899040965,895260868,867408029
251590,Serraria,896944189,896944189,880784992
251593,Sertãozinho,786625353,785182953,779502052
251597,Sobrado,1173328688,1173328688,1146901144
251600,Solânea,2834305144,2834305144,2833758144
251610,Soledade,2512478520,2504769647,2401130678
251615,Sossêgo,958607042,936305060,932294021
251620,Sousa,9218989003,9211245222,8798345477
251630,Sumé,3624077031,3619833667,3508090791
251640,Tacima,1313328439,1302771711,1243672028
251650,Taperoá,2304513183,2304513183,2148649652
251660,Tavares,2179224700,2179086576,2100218167
251670,Teixeira,2335617348,2335617348,2307319623
251675,Tenório,721575458,721252831,719167804
251680,Triunfo,1732615631,1732615631,1711339561
251690,Uiraúna,2623463204,2623440629,2575247391
251700,Umbuzeiro,1524668263,1524668263,1474423277
251710,Várzea,632200723,632200723,632200723
251720,Vieirópolis,1060551922,1060551922,1060551922
251740,Zabelê,532333924,531540860,511027759
260005,Abreu e Lima,7798982257,7730143311,7648751222
260010,Afogados da Ingazeira,4035234841,4035234841,4025435356
260020,Afrânio,2917796237,2916723966,2843604534
260030,Agrestina,3035862957,3035862957,2999578370
260040,Água Preta,3519566670,3512750724,3490280043
260050,Águas Belas,6037164729,6035668454,5795331497
260060,Alagoinha,2047068805,2047068805,2016329591
260070,Aliança,4284106858,4251424859,4143455661
260080,Altinho,2482984835,2447789827,2396208267
260090,Amaraji,2020696353,2020696353,2016144676
260100,Angelim,1690823938,1690315938,1635212540
260105,Araçoiaba,2275581541,2221418491,2090610831
260110,Araripina,6658614950,6658614950,6472844286
260120,Arcoverde,6966726578,6966726578,6649392854
260130,Barra de Guabiraba,2098143752,2098143752,2023568909
260140,Barreiros,5969763969,5969763969,5582105561
260150,Belém de Maria,1505923833,1505923833,1495522049
260160,Belém de São Francisco,2312813769,2244151597,2243231853
260170,Belo Jardim,6344318636,6344318336,6170141578
260180,Betânia,1639137867,1639137867,1628267313
260190,Bezerros,7254883377,7254883377,7046294644
260200,Bodocó,3531890333,3531890333,3372458690
260210,Bom Conselho,6398092390,6397987770,6039325276
260220,Bom Jardim,4174630514,4174630514,4058715790
260230,Bonito,3416621868,3416621868,3331977578
260240,Brejão,1670071059,1670071059,1668350720
260250,Brejinho,2029402355,1643685302,1636143412
260260,Brejo da Madre de Deus,5024289050,5024289050,4843160946
260270,Buenos Aires,1626318973,1626318973,1608490898
260280,Buíque,5103452171,5100674609,4989118592
260290,Cabo de Santo Agostinho,23720002905,23720002905,23477675924
260300,Cabrobó,3840632999,3840624276,3738439768
260310,Cachoeirinha,2289378778,2289378778,2278397543
260320,Caetés,3372737567,3371965167,3250534968
260330,Calçado,1877616121,1515685429,877165927
260340,Calumbi,1150222787,1150057487,1137870073
260345,Camaragibe,16005067596,15671697991,15541092586
260350,Camocim de São Félix,2326643605,2307156497,2296447466
260360,Camutanga,1367829606,1367829606,1347588593
260370,Canhotinho,2648320307,2648320307,2560548097
260380,Capoeiras,2919607365,2919607365,2899660983
260390,Carnaíba,2836333463,2833295330,2815206401
260392,Carnaubeira da Penha,1425647038,1417826657,1350817341
260400,Carpina,6889248802,6889248802,6825146373
260410,Caruaru,32196061582,32196061582,30199054127
260415,Casinhas,2138502596,2131129410,2086261006
260420,Catende,4000421961,4000421961,3460420678
260430,Cedro,1656609359,1655690909,1624392205
260440,Chã de Alegria,1538340360,1490700516,1469511063
260450,Chã Grande,3182088316,3179180783,3150393033
260460,Condado,3012409408,3012409408,2953600995
260470,Correntes,2342208743,2085771184,2032123225
260480,Cortês,2289357743,2289276627,2125769281
260490,Cumaru,2149802668,2149802668,2143094594
260500,Cupira,2525923970,2525922770,2515595200
260510,Custódia,3865448431,3865332556,3758178352
260515,Dormentes,3185359740,3022921101,2992065041
260520,Escada,5243665531,5243665531,5211465054
260530,Exu,3717026586,3717026586,3475916970
260540,Feira Nova,2361669348,2344097860,2267181890
260550,Ferreiros,1474711092,1474711092,1468845469
260560,Flores,2440039513,2387428130,2385385144
260570,Floresta,4148286420,4140488813,3586699308
260580,Frei Miguelinho,1780926250,1779834250,1525276484
260590,Gameleira,2871860247,2871860247,2830158373
260600,Garanhuns,10731666328,10731666328,10707722002
260610,Glória do Goitá,3609539830,3609539830,3542332273
260620,Goiana,18711513895,17438434056,17414050102
260630,Granito,1198538200,1198538200,1185496405
260640,Gravatá,7594189441,7594189441,7340388418
260650,Iati,2773239757,2768123757,2623904479
260660,Ibimirim,3452653724,3452652524,3378873687
260670,Ibirajuba,1468665116,1465517092,1340026997
260680,Igarassu,9162636750,9147580539,9127802217
260690,Iguaraci,2055164647,2055164647,1987460411
260700,Inajá,3168099852,3156959675,3098705037
260710,Ingazeira,1018531664,1018531664,996949570
260720,Ipojuca,32350278144,31373467311,31358517115
260730,Ipubi,3781198806,3781198806,3765224932
260740,Itacuruba,999700292,999700292,987400467
260750,Itaíba,3353659707,3353659707,3178823949
260760,Ilha de Itamaracá,2586846821,2396340224,2260091443
260765,Itambé,3824346700,3824346700,3641357116
260770,Itapetim,2733991071,2622489837,2586407174
260775,Itapissuma,5164105713,4513946140,4491326058
260780,Itaquitinga,1626943065,1613700231,1558073428
260790,Jaboatão dos Guararapes,45628418830,44797666893,44351968346
260795,Jaqueira,2000751422,2000751422,1975469833
260800,Jataúba,2904247026,2818121669,2729399202
260805,Jatobá,2333747229,2329031543,2294607919
260810,João Alfredo,3989082328,3989082328,3791834317
260820,Joaquim Nabuco,1712588522,1712588522,1535325125
260825,Jucati,1930209982,1930209979,1912683220
260830,Jupi,2716171461,2713655586,2657675754
260840,Jurema,2302501233,2287217464,2282416525
260845,Lagoa do Carro,1992688421,1992688421,1823653322
260850,Lagoa do Itaenga,2512272131,2512272131,2423487191
260860,Lagoa do Ouro,2694400873,2693950873,2635605167
260870,Lagoa dos Gatos,1775292675,1775292675,1775292675
260875,Lagoa Grande,3488891836,3488891836,3460738401
260880,Lajedo,4085158372,4085158372,4045201944
260890,Limoeiro,5131039344,5131039344,5114781430
260900,Macaparana,3066584160,3066584160,3066379320
260910,Machados,2090639466,2044800397,1987296359
260915,Manari,3288349688,3288349678,3164964504
260920,Maraial,1281093813,1281093813,1216695523
260930,Mirandiba,1691972768,1666748204,1575856755
260940,Moreno,2755181566,2735833847,2718946411
260950,Nazaré da Mata,2453592266,2453587926,2295724570
260960,Olinda,22921854130,22877627550,21381872283
260970,Orobó,3176594953,3176594953,3145538395
260980,Orocó,2236754314,2185788819,1883253795
260990,Ouricuri,5516117520,5515517520,4254931690
261000,Palmares,8055930911,8055930911,8026351108
261010,Palmeirina,1309494769,1308629584,1306166617
261020,Panelas,3321656650,3321649450,3310735052
261030,Paranatama,2240713770,2240639322,1867992311
261040,Parnamirim,2527152335,2521896739,2493540781
261050,Passira,3030369298,3030369298,2823826222
261060,Paudalho,7038813757,7038813757,6622062348
261070,Paulista,16214549757,16067432681,14446909013
261080,Pedra,2792248044,2778084334,2654934593
261090,Pesqueira,6291465625,6291465624,6090149865
261100,Petrolândia,5124701334,5101414708,4959193079
261110,Petrolina,26136138455,26136138455,26011910116
261120,Poção,1922327072,1922327072,1861850869
261130,Pombos,2457234838,2457234838,2457234838
261140,Primavera,1524427904,1524427904,1519357984
261150,Quipapá,2127347182,1572438087,1844314998
261153,Quixaba,1304744014,1273942599,1273942599
261160,Recife,203571584618,203571584618,199491886372
261170,Riacho das Almas,2405369674,2402650019,2372818986
261180,Ribeirão,3830039427,3830039427,3559831646
261190,Rio Formoso,2992982562,2992982562,2974396631
261200,Sairé,1489082420,1486074546,1451888086
261210,Salgadinho,1849189458,1849189458,1801581429
261220,Salgueiro,6238312548,6238312548,5546490935
261230,Saloá,2043170641,1950517606,1918915181
261240,Sanharó,2922160672,2907133432,2904197362
261245,Santa Cruz,1950548625,1941027421,1934003037
261247,Santa Cruz da Baixa Verde,1733097892,1733097892,1622372735
261250,Santa Cruz do Capibaribe,8499203222,8499203222,8471444183
261255,Santa Filomena,1762204000,1761709260,1761679260
261260,Santa Maria da Boa Vista,4053388996,3925612982,3848908666
261270,Santa Maria do Cambucá,1847555335,1847555335,1784580170
261280,Santa Terezinha,1857717908,1857717908,1801215510
261290,São Benedito do Sul,1032450710,1032450710,996820706
261300,São Bento do Una,4171781652,4171781652,4090305045
261310,São Caitano,3400125146,3400125146,3400026212
261320,São João,3504816399,3504816399,3504310139
261330,São Joaquim do Monte,2895918799,2895918799,2886692001
261340,São José da Coroa Grande,2866323223,2866323223,2609874688
261350,São José do Belmonte,4056040061,4040255139,3924011077
261360,São José do Egito,5124952286,4980578576,4778797106
261370,São Lourenço da Mata,9020797364,9020797364,8710598106
261380,São Vicente Ferrer,2718950232,2718950232,2690532659
261390,Serra Talhada,8593232194,8593232194,7226952969
261400,Serrita,2535554355,2535554355,2396230776
261410,Sertânia,3863235284,3860768801,3658056629
261420,Sirinhaém,4128351569,4128351569,3949099164
261430,Moreilândia,1857315999,1857315999,1821434951
261440,Solidão,1163149181,1163149181,1163149181
261450,Surubim,6171505802,6171505802,6171505802
261460,Tabira,3116497143,3116449245,3066780861
261470,Tacaimbó,1751689900,1751689900,1750001240
261480,Tacaratu,2770291647,2770291647,2586991923
261485,Tamandaré,3237537515,3236482946,3205047205
261500,Taquaritinga do Norte,2318323441,2318323441,2295407290
261510,Terezinha,1187715591,1187615591,1155486435
261520,Terra Nova,1603635565,1603066999,1590009273
261530,Timbaúba,5200901742,5014039173,4784410659
261540,Toritama,3609241434,3585586122,3498697896
261550,Tracunhaém,1481791923,1469913526,1388445032
261560,Trindade,3295196161,3257865977,3036649750
261570,Triunfo,1976005508,1974527758,1939115615
261580,Tupanatinga,3466455763,3463083789,3355252510
261590,Tuparetama,1542355171,1542355171,1480715997
261600,Venturosa,3636807516,3636807516,3495030858
261610,Verdejante,1416143282,1413867674,1293933710
261618,Vertente do Lério,1469485429,1469485429,1469465429
261620,Vertentes,3142740172,3142740172,3110163336
261630,Vicência,3432431623,3432431623,3289533030
261640,Vitória de Santo Antão,18708242866,18705600666,16657567019
261650,Xexéu,1923136327,1923136327,1883868159
270010,Água Branca,2380181969,2377590329,2377305059
270020,Anadia,2571187081,2467221034,2467221034
270030,Arapiraca,42294129570,40821006633,40766127070
270040,Atalaia,5731510961,5672111175,5327034459
270050,Barra de Santo Antônio,2383036191,2382648491,2381267148
270060,Barra de São Miguel,2068355889,1948726222,1870694199
270070,Batalha,3881235543,3846793659,3749875824
270080,Belém,712617575,707125914,697863556
270090,Belo Monte,1253603079,1245659139,1230091469
270100,Boca da Mata,3393930866,3309110237,3261322955
270110,Branquinha,1673448877,1504113466,1497593574
270120,Cacimbinhas,1634890072,1254815318,1254815318
270130,Cajueiro,3086504148,3079868808,3031743655
270135,Campestre,1256829865,1065535528,1043124076
270140,Campo Alegre,5238792610,5152105224,5137896660
270150,Campo Grande,1311043806,1266747934,1266747934
270160,Canapi,3554702404,3502952145,2823217681
270170,Capela,2910602877,2864990060,2860660412
270180,Carneiros,1191124539,1191124539,1191124539
270190,Chã Preta,1055699201,1052821573,1050493548
270200,Coité do Nóia,1684229014,1631055398,1628984698
270210,Colônia Leopoldina,2763364149,2761626024,2736308760
270220,Coqueiro Seco,1216383389,1159447578,1158473423
270230,Coruripe,11452086478,10873236224,10731281749
270235,Craíbas,3007960275,3007960275,3007960275
270240,Delmiro Gouveia,6875257587,6614800707,6581081344
270250,Dois Riachos,1682930980,1659803161,1659321373
270255,Estrela de Alagoas,2029188807,2023877509,2023877509
270260,Feira Grande,1504656528,1186017826,1159017826
270270,Feliz Deserto,1062988703,1062800466,1062800466
270280,Flexeiras,1492619694,1491060084,1488600084
270290,Girau do Ponciano,3003734947,2870961533,2870961533
270300,Ibateguara,2121915315,2120019845,2119987866
270310,Igaci,3318908796,3314728861,3312094125
270320,Igreja Nova,3376086814,3232367819,3232367819
270330,Inhapi,2211252170,2197342799,2165060251
270340,Jacaré dos Homens,997461437,997461437,997461437
270350,Jacuípe,1082745269,1082745269,993697682
270360,Japaratinga,1648536576,1566110838,1552405304
270370,Jaramataia,1081162836,1028757963,1025782360
270375,Jequiá da Praia,1924023963,1905719603,1883145093
270380,Joaquim Gomes,2265875445,2216021944,2175259793
270390,Jundiá,1287134210,1283529826,1270914767
270400,Junqueiro,4806378188,4803887412,4550135909
270410,Lagoa da Canoa,2727056755,2669822218,2667122352
270420,Limoeiro de Anadia,3432095562,3430235562,3306269845
270430,Maceió,137186233319,135833817542,133767852748
270440,Major Isidoro,3154642430,3138018003,3049759806
270450,Maragogi,5291239451,5149967472,4822605576
270460,Maravilha,1367847706,1355925359,1346699645
270470,Marechal Deodoro,10874102709,10659665454,10438844491
270480,Maribondo,2329789321,2324453494,2324453494
270490,Mar Vermelho,855096644,790543604,790543604
270500,Mata Grande,2529864296,2528637862,2524349896
270510,Matriz de Camaragibe,4078105178,4068870675,4020400755
270520,Messias,3010436984,3006289638,2994360057
270530,Minador do Negrão,981109957,947710280,947267575
270540,Monteirópolis,1149001958,1063301303,1054563361
270550,Murici,5329547580,5327347580,5158049269
270560,Novo Lino,1563980494,1563980494,1563980494
270570,Olho d'Água das Flores,2777141983,2759348232,2757954092
270580,Olho d'Água do Casado,1437414002,1431492145,1431492145
270590,Olho d'Água Grande,824996952,818363060,818363060
270600,Olivença,1293382127,1201890337,1173328101
270610,Ouro Branco,1535909196,1535909196,1535871603
270620,Palestina,1135233465,1099559618,1021187962
270630,Palmeira dos Índios,13453749755,13187851193,13179449945
270640,Pão de Açúcar,4059175677,3753580166,3723040525
270642,Pariconha,1480887150,1452541984,1451188807
270644,Paripueira,1744488523,1702459756,1699115775
270650,Passo de Camaragibe,1879180870,1845830321,1765351699
270660,Paulo Jacinto,1759414514,1645150528,1640718201
270670,Penedo,10920987589,10840413619,10770925316
270680,Piaçabuçu,2295471070,2295471070,2282883142
270690,Pilar,11102257848,11095143713,10988262165
270700,Pindoba,685806107,685023207,683077974
270710,Piranhas,3886618303,3808583903,3793074347
270720,Poço das Trincheiras,1802536719,1683426468,1663048055
270730,Porto Calvo,4529182635,4019163136,3973972012
270740,Porto de Pedras,2065717236,2047353197,1953819536
270750,Porto Real do Colégio,2904022390,2887152000,2663406836
270760,Quebrangulo,2378900589,2328211730,2326402883
270770,Rio Largo,8000076920,7790217381,7418428919
270780,Roteiro,1128389182,1127473702,1110571421
270790,Santa Luzia do Norte,1525819716,1515162448,1504954413
270800,Santana do Ipanema,14192502407,13753792289,13751998828
270810,Santana do Mundaú,2064589784,1959364548,1913243066
270820,São Brás,1090442131,981728364,975024078
270830,São José da Laje,4298675833,4298675833,4222676319
270840,São José da Tapera,4791171294,4791137106,4489179152
270850,São Luís do Quitunde,4660145756,4660115381,4649143375
270860,São Miguel dos Campos,13480292112,13391969269,12768535780
270870,São Miguel dos Milagres,1178397118,1178397118,1178157118
270880,São Sebastião,3900170426,3882689492,3844157731
270890,Satuba,2072305392,1861080728,1861080728
270895,Senador Rui Palmeira,2015884158,1974694884,1919997351
270900,Tanque d'Arca,1129324736,1075683638,1067707777
270910,Taquarana,2747524316,2723387921,2723387921
270915,Teotônio Vilela,5860044454,5793454790,5711363360
270920,Traipu,3290658769,3274058438,3119017626
270930,União dos Palmares,6867909021,6848477589,6658659158
270940,Viçosa,4368804549,4266740525,3931639650
280010,Amparo de São Francisco,548371597,539653969,533831219
280020,Aquidabã,1984884686,1923049182,1836996920
280030,Aracaju,72384464903,71441967772,70197841650
280040,Arauá,1290748437,1278672967,1257361240
280050,Areia Branca,2548078871,2545456360,2545340856
280060,Barra dos Coqueiros,5332565963,5281100565,5223403221
280067,Boquim,2269147175,2241188050,2241188050
280070,Brejo Grande,1198829996,1153955239,1151456246
280100,Campo do Brito,2241902553,2057537978,2014894482
280110,Canhoba,684109769,645633178,645267381
280120,Canindé de São Francisco,6101270843,6098812799,5990285377
280130,Capela,4170142103,4049710596,4010327818
280140,Carira,2070595656,2064717684,2011369713
280150,Carmópolis,1874318911,1871376599,1834890416
280160,Cedro de São João,935344065,892428107,814654814
280170,Cristinápolis,2456135319,2313608511,2138173003
280190,Cumbe,730376247,729839020,727345038
280200,Divina Pastora,993667604,989120108,982916409
280210,Estância,6982861991,6590413777,6551108315
280220,Feira Nova,988085898,919579957,895255155
280230,Frei Paulo,1717346200,1713116174,1711232879
280240,Gararu,1248942596,1240938420,1184914374
280250,General Maynard,740855960,740855960,740855960
280260,Gracho Cardoso,605809700,605809700,586735178
280270,Ilha das Flores,1071383865,1056078332,1029011521
280280,Indiaroba,1817769190,1817769190,1817769190
280290,Itabaiana,12084058371,11674321117,11347517572
280300,Itabaianinha,3673976132,3604156965,3590276323
280310,Itabi,778897812,775215438,775185419
280320,Itaporanga d'Ajuda,4070568295,4070568295,4057288397
280330,Japaratuba,2340107601,2324930717,2261831967
280340,Japoatã,1458506283,1433122264,1393789298
280350,Lagarto,9721055114,9717165346,8691339715
280360,Laranjeiras,4964303077,4944917283,4890212647
280370,Macambira,1033023086,1025418948,1019320470
280380,Malhada dos Bois,650075780,648072593,641110156
280390,Malhador,1582289447,1581757747,1581431442
280400,Maruim,2283822964,2264440500,2036521153
280410,Moita Bonita,1485873591,1434397371,1427132811
280420,Monte Alegre de Sergipe,1517570963,1498780345,1435744764
